investment_id,client_id,client_name,age,city,state,asset_type,risk_category,investment_amount,annual_return_amount,investment_years,investment_start_date,investment_end_date,roi_percent,total_invested,asset_risk_score,roi_risk_score,risk_score,risk_level
1781,INV101780,Ritu Patil,49,Delhi,Karnataka,Gold,Medium,342754.0,49699.33,3.5014,2022-08-14,2026-02-12,14.500000000000002,342754.0,2,2,2.0,Medium
1782,INV101781,Sneha Verma,54,Ahmedabad,Maharashtra,ETF,Medium,3162204.0,306101.35,3.6384,2018-09-25,2022-05-15,9.680000088545835,3162204.0,2,2,2.0,Medium
1783,INV101782,Rakesh Agarwal,27,Pune,Delhi,Fixed Deposit,Low,3093620.0,584384.82,2.9671,2021-01-11,2023-12-30,18.89000006464918,3093620.0,1,3,1.8000000000000003,Medium
1784,INV101783,Vikas Agarwal,59,Bengaluru,Gujarat,Debt Fund,Low,2881579.0,610606.59,1.5096,2023-03-04,2024-09-05,21.18999999652968,2881579.0,1,3,1.8000000000000003,Medium
1785,INV101784,Sneha Patil,38,Chennai,Maharashtra,Equity,High,3789987.0,691293.63,4.7836,2020-11-18,2025-08-30,18.24000003166238,3789987.0,3,3,3.0,High
1786,INV101785,Sunil Mehta,60,Jaipur,Delhi,Fixed Deposit,Low,2458500.0,236507.7,5.2027,2020-11-12,2026-01-24,9.620000000000001,2458500.0,1,2,1.4,Low
1787,INV101786,Prakash Sharma,28,Jaipur,Telangana,Gold,Medium,2645916.0,400856.27,3.4521,2018-06-25,2021-12-06,15.149999848823622,2645916.0,2,3,2.4000000000000004,High
1788,INV101787,Priya Kulkarni,57,Bengaluru,Rajasthan,Equity,High,1272546.0,241783.74,2.5616,2019-04-17,2021-11-07,19.0,1272546.0,3,3,3.0,High
1789,INV101788,Rajesh Agarwal,36,Mumbai,Karnataka,Equity,High,1183718.0,95052.56,2.7863,2020-04-20,2023-02-01,8.03000038860607,1183718.0,3,2,2.5999999999999996,High
1790,INV101789,Anil Sharma,47,Mumbai,Telangana,Mutual Fund,Medium,1871865.0,325330.14,5.1644,2023-04-07,2028-06-04,17.38000016026797,1871865.0,2,3,2.4000000000000004,High
1791,INV101790,Prakash Agarwal,54,Jaipur,Delhi,Fixed Deposit,Low,372983.0,16150.16,5.4493,2019-05-25,2024-11-03,4.329998954375937,372983.0,1,1,1.0,Low
1792,INV101791,Rakesh Kulkarni,32,Mumbai,Maharashtra,Fixed Deposit,Low,4529846.0,606093.39,1.5041,2021-03-09,2022-09-09,13.379999894036132,4529846.0,1,2,1.4,Low
1793,INV101792,Sunil Patil,56,Kolkata,Rajasthan,ETF,Medium,974648.0,106431.56,1.8521,2021-07-09,2023-05-16,10.91999983583817,974648.0,2,2,2.0,Medium
1794,INV101793,Prakash Joshi,30,Kolkata,Tamil Nadu,Gold,Medium,575217.0,63216.35,2.8877,2022-02-10,2024-12-30,10.99000029554064,575217.0,2,2,2.0,Medium
1795,INV101794,Shilpa Kulkarni,39,Chennai,Delhi,Equity,High,624985.0,27624.34,4.3068,2022-09-19,2027-01-08,4.42000048001152,624985.0,3,1,2.1999999999999997,Medium
1796,INV101795,Suresh Gupta,30,Bengaluru,West Bengal,Fixed Deposit,Low,2249492.0,475992.51,3.9342,2018-07-16,2022-06-21,21.160000124472546,2249492.0,1,3,1.8000000000000003,Medium
1797,INV101796,Amit Verma,48,Hyderabad,Telangana,Debt Fund,Low,2792465.0,187095.15,2.4575,2021-07-26,2024-01-09,6.699999820946726,2792465.0,1,1,1.0,Low
1798,INV101797,Nikita Kulkarni,43,Chennai,Gujarat,Gold,Medium,451417.0,54350.61,4.4055,2021-03-23,2025-08-17,12.04000070887893,451417.0,2,2,2.0,Medium
1799,INV101798,Amit Patil,59,Ahmedabad,Karnataka,Mutual Fund,Medium,650204.0,37191.67,4.611,2019-07-01,2024-02-08,5.7200001845574615,650204.0,2,1,1.6,Low
1800,INV101799,Anil Agarwal,34,Ahmedabad,West Bengal,Fixed Deposit,Low,4506199.0,542546.36,1.0055,2019-08-15,2020-08-16,12.04000000887666,4506199.0,1,2,1.4,Low
1801,INV101800,Sunil Gupta,65,Chennai,Tamil Nadu,Mutual Fund,Medium,4368137.0,380901.55,3.6219,2018-10-06,2022-05-20,8.720000082414996,4368137.0,2,2,2.0,Medium
1802,INV101801,Suresh Patil,64,Ahmedabad,Karnataka,Fixed Deposit,Low,2064529.0,210581.96,2.6521,2018-01-18,2020-09-12,10.200000096874396,2064529.0,1,2,1.4,Low
1803,INV101802,Vikas Gupta,47,Bengaluru,Gujarat,Equity,High,1099115.0,152557.16,1.389,2023-04-06,2024-08-25,13.879999818035419,1099115.0,3,2,2.5999999999999996,High
1804,INV101803,Sneha Agarwal,26,Pune,Karnataka,Fixed Deposit,Low,710297.0,87792.71,2.4822,2018-04-24,2020-10-16,12.360000112628944,710297.0,1,2,1.4,Low
1805,INV101804,Vikas Deshmukh,33,Pune,West Bengal,Equity,High,1402291.0,171780.65,5.1836,2022-01-21,2027-03-28,12.250000178279686,1402291.0,3,2,2.5999999999999996,High
1806,INV101805,Sneha Agarwal,45,Bengaluru,Tamil Nadu,Gold,Medium,2418719.0,508898.48,3.7918,2018-01-24,2021-11-08,21.040000099226077,2418719.0,2,3,2.4000000000000004,High
1807,INV101806,Sunil Kulkarni,49,Pune,Delhi,Debt Fund,Low,2762396.0,436182.33,3.3507,2020-06-19,2023-10-25,15.790000057920734,2762396.0,1,3,1.8000000000000003,Medium
1808,INV101807,Prakash Mehta,34,Delhi,West Bengal,Fixed Deposit,Low,3269819.0,424749.49,2.1479,2021-07-05,2023-08-28,12.990000058107192,3269819.0,1,2,1.4,Low
1809,INV101808,Neha Verma,33,Nagpur,Gujarat,Gold,Medium,896876.0,115158.88,1.9151,2018-12-13,2020-11-11,12.840000178397016,896876.0,2,2,2.0,Medium
1810,INV101809,Pooja Agarwal,34,Bengaluru,Delhi,Fixed Deposit,Low,4473055.0,494719.88,3.1726,2022-07-16,2025-09-16,11.059999932931744,4473055.0,1,2,1.4,Low
1811,INV101810,Nikita Kulkarni,55,Pune,Karnataka,Fixed Deposit,Low,3629009.0,701850.34,2.5123,2022-10-20,2025-04-24,19.339999983466562,3629009.0,1,3,1.8000000000000003,Medium
1812,INV101811,Shilpa Kulkarni,57,Bengaluru,Karnataka,Mutual Fund,Medium,1942259.0,204131.42,1.6082,2023-06-20,2025-01-27,10.509999953662206,1942259.0,2,2,2.0,Medium
1813,INV101812,Sneha Agarwal,60,Pune,Karnataka,Equity,High,2480654.0,461649.71,5.0712,2019-09-22,2024-10-16,18.61000002418717,2480654.0,3,3,3.0,High
1814,INV101813,Vikas Gupta,41,Mumbai,Gujarat,ETF,Medium,3830787.0,734744.95,2.9973,2022-03-19,2025-03-17,19.180000088754607,3830787.0,2,3,2.4000000000000004,High
1815,INV101814,Nikita Mehta,37,Ahmedabad,Karnataka,Gold,Medium,2574436.0,400839.69,1.5671,2018-09-11,2020-04-05,15.570000186448604,2574436.0,2,3,2.4000000000000004,High
1816,INV101815,Prakash Joshi,57,Pune,Tamil Nadu,Fixed Deposit,Low,3799002.0,311518.16,4.2904,2021-10-18,2026-01-31,8.199999894709189,3799002.0,1,2,1.4,Low
1817,INV101816,Amit Gupta,31,Mumbai,Karnataka,Equity,High,4703343.0,207887.76,5.3425,2019-06-16,2024-10-17,4.419999987243116,4703343.0,3,1,2.1999999999999997,Medium
1818,INV101817,Vikas Deshmukh,26,Chennai,Maharashtra,Debt Fund,Low,3312760.0,318024.96,1.4603,2019-07-26,2021-01-09,9.6,3312760.0,1,2,1.4,Low
1819,INV101818,Anil Verma,57,Mumbai,Maharashtra,Mutual Fund,Medium,4628283.0,538269.31,3.7863,2019-05-06,2023-02-16,11.629999937341776,4628283.0,2,2,2.0,Medium
1820,INV101819,Nikita Khan,28,Pune,Tamil Nadu,Equity,High,1891516.0,111410.29,4.3205,2022-08-23,2026-12-17,5.889999873117647,1891516.0,3,1,2.1999999999999997,Medium
1821,INV101820,Sunil Verma,56,Jaipur,Rajasthan,ETF,Medium,1960404.0,183493.81,1.6548,2022-07-24,2024-03-19,9.359999775556467,1960404.0,2,2,2.0,Medium
1822,INV101821,Kavita Patil,47,Ahmedabad,Tamil Nadu,Equity,High,582412.0,105125.37,5.2493,2021-07-14,2026-10-12,18.050000686799034,582412.0,3,3,3.0,High
1823,INV101822,Neha Gupta,25,Pune,Telangana,Gold,Medium,2589875.0,497773.97,3.937,2022-08-10,2026-07-17,19.21999980694049,2589875.0,2,3,2.4000000000000004,High
1824,INV101823,Vikas Joshi,58,Ahmedabad,Maharashtra,Gold,Medium,3032808.0,410642.2,3.6493,2018-02-16,2021-10-10,13.53999989448722,3032808.0,2,2,2.0,Medium
1825,INV101824,Rakesh Agarwal,31,Mumbai,Delhi,Fixed Deposit,Low,4125717.0,609780.97,3.6247,2019-04-10,2022-11-23,14.779999936980651,4125717.0,1,2,1.4,Low
1826,INV101825,Swati Agarwal,41,Kolkata,Delhi,Fixed Deposit,Low,1497119.0,94917.34,5.2521,2021-05-05,2026-08-04,6.339999692743195,1497119.0,1,1,1.0,Low
1827,INV101826,Priya Verma,25,Bengaluru,Maharashtra,ETF,Medium,3042463.0,580501.94,3.3507,2022-12-04,2026-04-10,19.079999986852755,3042463.0,2,3,2.4000000000000004,High
1828,INV101827,Rahul Sharma,35,Bengaluru,Telangana,Mutual Fund,Medium,4805689.0,508922.47,3.8082,2022-11-11,2026-09-01,10.590000101962486,4805689.0,2,2,2.0,Medium
1829,INV101828,Kavita Khan,27,Jaipur,Gujarat,Fixed Deposit,Low,3515692.0,750600.24,1.6795,2022-08-16,2024-04-20,21.349999943112195,3515692.0,1,3,1.8000000000000003,Medium
1830,INV101829,Anjali Gupta,29,Jaipur,Delhi,Mutual Fund,Medium,4024306.0,348907.33,3.1808,2018-02-10,2021-04-16,8.6699999950302,4024306.0,2,2,2.0,Medium
1831,INV101830,Suresh Gupta,28,Chennai,Tamil Nadu,Mutual Fund,Medium,3259133.0,539386.51,1.7945,2023-04-16,2025-01-30,16.54999995397549,3259133.0,2,3,2.4000000000000004,High
1832,INV101831,Rahul Joshi,41,Bengaluru,Telangana,ETF,Medium,237009.0,29981.64,3.0411,2019-02-09,2022-02-23,12.650000632887359,237009.0,2,2,2.0,Medium
1833,INV101832,Prakash Joshi,43,Delhi,Maharashtra,Equity,High,1143770.0,173395.53,1.7671,2021-03-29,2023-01-03,15.15999982513967,1143770.0,3,3,3.0,High
1834,INV101833,Amit Gupta,39,Nagpur,Delhi,Debt Fund,Low,1098729.0,189970.24,1.4164,2022-07-16,2023-12-15,17.28999962684156,1098729.0,1,3,1.8000000000000003,Medium
1835,INV101834,Priya Agarwal,43,Delhi,Telangana,ETF,Medium,3362983.0,422726.96,5.0055,2022-07-12,2027-07-13,12.569999907819934,3362983.0,2,2,2.0,Medium
1836,INV101835,Neha Sharma,32,Kolkata,Gujarat,Debt Fund,Low,2968197.0,243095.33,1.0164,2018-07-11,2019-07-17,8.189999855130909,2968197.0,1,2,1.4,Low
1837,INV101836,Sneha Verma,45,Delhi,West Bengal,Debt Fund,Low,1504160.0,192983.73,5.4164,2021-04-13,2026-09-11,12.830000132964578,1504160.0,1,2,1.4,Low
1838,INV101837,Ritu Gupta,31,Delhi,West Bengal,Fixed Deposit,Low,1132537.0,73161.89,3.5178,2023-01-30,2026-08-06,6.459999982340532,1132537.0,1,1,1.0,Low
1839,INV101838,Rahul Khan,54,Delhi,Gujarat,Equity,High,1025962.0,104032.55,4.5863,2020-02-10,2024-09-10,10.14000031190239,1025962.0,3,2,2.5999999999999996,High
1840,INV101839,Rajesh Agarwal,54,Nagpur,Maharashtra,Debt Fund,Low,2655503.0,314146.0,5.3288,2020-01-28,2025-05-26,11.82999981547752,2655503.0,1,2,1.4,Low
1841,INV101840,Anjali Verma,48,Bengaluru,Rajasthan,Fixed Deposit,Low,1053504.0,47302.33,3.8055,2022-08-21,2026-06-10,4.490000037968532,1053504.0,1,1,1.0,Low
1842,INV101841,Ritu Gupta,44,Ahmedabad,Maharashtra,Mutual Fund,Medium,2128374.0,269452.15,1.5479,2019-03-20,2020-10-05,12.66000007517476,2128374.0,2,2,2.0,Medium
1843,INV101842,Anjali Patil,49,Nagpur,Karnataka,Debt Fund,Low,2687279.0,504671.0,2.8192,2020-10-27,2023-08-22,18.780000141406976,2687279.0,1,3,1.8000000000000003,Medium
1844,INV101843,Vikas Joshi,58,Mumbai,Rajasthan,Gold,Medium,3508695.0,572969.89,3.5288,2018-10-30,2022-05-10,16.329999900247813,3508695.0,2,3,2.4000000000000004,High
1845,INV101844,Deepak Patil,55,Delhi,West Bengal,Mutual Fund,Medium,1341746.0,56219.16,4.8329,2020-02-12,2024-12-11,4.1900001937773625,1341746.0,2,1,1.6,Low
1846,INV101845,Anil Deshmukh,58,Ahmedabad,Rajasthan,Fixed Deposit,Low,3562881.0,447854.14,4.3863,2020-01-04,2024-05-23,12.569999952285805,3562881.0,1,2,1.4,Low
1847,INV101846,Kavita Khan,39,Mumbai,West Bengal,Debt Fund,Low,453416.0,83201.84,3.9342,2023-04-02,2027-03-08,18.35000088219207,453416.0,1,3,1.8000000000000003,Medium
1848,INV101847,Nikita Patil,55,Jaipur,Gujarat,ETF,Medium,2378590.0,97760.05,3.9425,2021-11-08,2025-10-17,4.1100000420417135,2378590.0,2,1,1.6,Low
1849,INV101848,Amit Gupta,37,Chennai,Rajasthan,Equity,High,2946194.0,433974.38,2.4438,2023-05-03,2025-10-11,14.730000128979965,2946194.0,3,2,2.5999999999999996,High
1850,INV101849,Pooja Kulkarni,35,Pune,Maharashtra,Mutual Fund,Medium,4395911.0,647078.1,2.9014,2021-12-26,2024-11-19,14.720000018198732,4395911.0,2,2,2.0,Medium
1851,INV101850,Kavita Patil,54,Nagpur,Maharashtra,ETF,Medium,4620534.0,400600.3,2.1781,2020-09-03,2022-11-07,8.670000047613543,4620534.0,2,2,2.0,Medium
1852,INV101851,Pooja Mehta,52,Kolkata,Delhi,Gold,Medium,1435013.0,181959.65,3.6055,2018-06-03,2022-01-09,12.680000111497247,1435013.0,2,2,2.0,Medium
1853,INV101852,Prakash Kulkarni,60,Jaipur,Telangana,Equity,High,2670679.0,182674.44,1.6384,2020-02-01,2021-09-21,6.83999986520282,2670679.0,3,1,2.1999999999999997,Medium
1854,INV101853,Swati Patil,36,Nagpur,Gujarat,Fixed Deposit,Low,1068769.0,203493.62,2.1616,2018-01-17,2020-03-16,19.04000022455741,1068769.0,1,3,1.8000000000000003,Medium
1855,INV101854,Kavita Kulkarni,56,Mumbai,Gujarat,Fixed Deposit,Low,316720.0,18116.38,2.0329,2019-06-30,2021-07-11,5.719998737054812,316720.0,1,1,1.0,Low
1856,INV101855,Deepak Verma,50,Kolkata,Maharashtra,Debt Fund,Low,799390.0,96806.13,1.1068,2022-04-05,2023-05-14,12.110000125095386,799390.0,1,2,1.4,Low
1857,INV101856,Anjali Patil,41,Chennai,Telangana,Equity,High,475969.0,43979.54,3.3178,2019-01-14,2022-05-09,9.240000924429953,475969.0,3,2,2.5999999999999996,High
1858,INV101857,Sunil Joshi,25,Jaipur,Maharashtra,ETF,Medium,3895765.0,268028.63,3.4301,2020-06-27,2023-12-01,6.879999948662201,3895765.0,2,1,1.6,Low
1859,INV101858,Nikita Joshi,45,Jaipur,Telangana,ETF,Medium,2927106.0,254072.8,4.4548,2019-12-18,2024-05-31,8.67999997266925,2927106.0,2,2,2.0,Medium
1860,INV101859,Vikas Joshi,30,Jaipur,Delhi,Gold,Medium,1267203.0,156119.41,3.7671,2022-04-02,2026-01-06,12.320000031565582,1267203.0,2,2,2.0,Medium
1861,INV101860,Rahul Patil,52,Kolkata,Gujarat,ETF,Medium,600623.0,56278.38,3.4082,2022-08-01,2025-12-27,9.370000815819573,600623.0,2,2,2.0,Medium
1862,INV101861,Pooja Deshmukh,62,Bengaluru,West Bengal,Equity,High,1639866.0,199571.69,2.7041,2021-08-12,2024-04-25,12.169999865842698,1639866.0,3,2,2.5999999999999996,High
1863,INV101862,Sneha Mehta,48,Mumbai,Karnataka,Equity,High,204786.0,26826.97,1.0137,2019-09-10,2020-09-14,13.100001953258525,204786.0,3,2,2.5999999999999996,High
1864,INV101863,Rahul Patil,36,Hyderabad,Tamil Nadu,Mutual Fund,Medium,1066398.0,151108.6,4.337,2018-12-18,2023-04-19,14.170000318830306,1066398.0,2,2,2.0,Medium
1865,INV101864,Sunil Patil,35,Delhi,Telangana,Mutual Fund,Medium,2544555.0,220358.46,4.2795,2018-03-12,2022-06-21,8.659999882101193,2544555.0,2,2,2.0,Medium
1866,INV101865,Neha Gupta,28,Jaipur,Telangana,Debt Fund,Low,1607379.0,135019.84,3.0986,2018-11-12,2021-12-17,8.400000248852324,1607379.0,1,2,1.4,Low
1867,INV101866,Priya Kulkarni,38,Delhi,Telangana,Mutual Fund,Medium,480097.0,38743.83,4.1096,2020-10-29,2024-12-07,8.070000437411606,480097.0,2,2,2.0,Medium
1868,INV101867,Amit Joshi,26,Jaipur,Telangana,Equity,High,2266028.0,251302.51,1.7397,2020-05-23,2022-02-17,11.09000021182439,2266028.0,3,2,2.5999999999999996,High
1869,INV101868,Rahul Mehta,46,Hyderabad,Karnataka,Equity,High,2460442.0,431807.57,4.2521,2022-12-07,2027-03-08,17.549999959356896,2460442.0,3,3,3.0,High
1870,INV101869,Anjali Kulkarni,62,Bengaluru,Karnataka,Equity,High,2236140.0,478757.57,3.6986,2018-06-04,2022-02-13,21.409999821120323,2236140.0,3,3,3.0,High
1871,INV101870,Suresh Khan,38,Hyderabad,Delhi,Fixed Deposit,Low,3420644.0,249022.88,4.5945,2019-07-04,2024-02-05,7.279999906450365,3420644.0,1,1,1.0,Low
1872,INV101871,Pooja Deshmukh,50,Chennai,Tamil Nadu,Gold,Medium,3517889.0,423202.05,3.7014,2018-07-24,2022-04-05,12.030000093806256,3517889.0,2,2,2.0,Medium
1873,INV101872,Anil Sharma,64,Pune,Rajasthan,Mutual Fund,Medium,4467250.0,684829.43,1.5753,2020-02-24,2021-09-21,15.330000111925681,4467250.0,2,3,2.4000000000000004,High
1874,INV101873,Rajesh Gupta,33,Mumbai,Telangana,Mutual Fund,Medium,4990582.0,732617.44,3.989,2022-12-06,2026-12-01,14.680000048090584,4990582.0,2,2,2.0,Medium
1875,INV101874,Amit Gupta,31,Delhi,Karnataka,Equity,High,726759.0,75364.91,2.989,2019-11-11,2022-11-06,10.370000233915231,726759.0,3,2,2.5999999999999996,High
1876,INV101875,Anjali Mehta,62,Nagpur,Tamil Nadu,Gold,Medium,1081369.0,101540.55,3.9014,2018-04-12,2022-03-06,9.390000083227834,1081369.0,2,2,2.0,Medium
1877,INV101876,Anil Verma,57,Bengaluru,West Bengal,ETF,Medium,1264093.0,135763.59,1.7342,2022-10-28,2024-07-22,10.740000142394585,1264093.0,2,2,2.0,Medium
1878,INV101877,Prakash Joshi,55,Mumbai,Gujarat,Gold,Medium,1118228.0,163596.76,1.0411,2023-06-08,2024-06-22,14.630000321937924,1118228.0,2,2,2.0,Medium
1879,INV101878,Swati Khan,60,Hyderabad,Delhi,Debt Fund,Low,1863245.0,397057.51,1.9534,2022-04-01,2024-03-14,21.310000026834906,1863245.0,1,3,1.8000000000000003,Medium
1880,INV101879,Prakash Agarwal,42,Ahmedabad,West Bengal,ETF,Medium,679491.0,47496.42,4.7315,2021-01-16,2025-10-09,6.989999867547915,679491.0,2,1,1.6,Low
1881,INV101880,Priya Patil,45,Kolkata,Karnataka,Gold,Medium,3213836.0,553743.94,5.1452,2022-08-26,2027-10-17,17.229999912876696,3213836.0,2,3,2.4000000000000004,High
1882,INV101881,Swati Patil,48,Delhi,West Bengal,ETF,Medium,350906.0,60741.83,1.7014,2020-09-14,2022-05-28,17.310000398967247,350906.0,2,3,2.4000000000000004,High
1883,INV101882,Amit Verma,59,Hyderabad,Gujarat,Mutual Fund,Medium,3486573.0,245454.74,2.9644,2019-01-11,2021-12-28,7.040000022945167,3486573.0,2,1,1.6,Low
1884,INV101883,Rajesh Patil,25,Nagpur,Karnataka,Mutual Fund,Medium,2715539.0,327222.45,4.3041,2019-01-22,2023-05-12,12.050000018412552,2715539.0,2,2,2.0,Medium
1885,INV101884,Amit Khan,51,Nagpur,Rajasthan,Equity,High,931398.0,85409.2,1.063,2021-05-01,2022-05-24,9.170000365042656,931398.0,3,2,2.5999999999999996,High
1886,INV101885,Rahul Khan,48,Delhi,Karnataka,Equity,High,3542876.0,141715.04,2.9205,2023-01-01,2025-12-02,4.0,3542876.0,3,1,2.1999999999999997,Medium
1887,INV101886,Suresh Sharma,30,Delhi,West Bengal,Mutual Fund,Medium,2591091.0,405505.74,4.4466,2019-04-20,2023-09-29,15.649999942109327,2591091.0,2,3,2.4000000000000004,High
1888,INV101887,Suresh Khan,39,Mumbai,Maharashtra,Gold,Medium,1690123.0,108505.9,1.5233,2020-08-07,2022-02-14,6.420000201168791,1690123.0,2,1,1.6,Low
1889,INV101888,Kavita Kulkarni,50,Chennai,Maharashtra,Gold,Medium,4636538.0,305084.2,2.7973,2018-03-18,2021-01-02,6.579999991372874,4636538.0,2,1,1.6,Low
1890,INV101889,Pooja Sharma,25,Delhi,Rajasthan,Mutual Fund,Medium,1288833.0,142287.16,5.0,2020-12-12,2025-12-11,11.039999751713372,1288833.0,2,2,2.0,Medium
1891,INV101890,Sunil Verma,38,Chennai,Delhi,Equity,High,3753911.0,210969.8,1.8219,2021-09-11,2023-07-08,5.620000047949992,3753911.0,3,1,2.1999999999999997,Medium
1892,INV101891,Anil Deshmukh,31,Hyderabad,Tamil Nadu,Debt Fund,Low,2372441.0,215892.13,2.6795,2020-06-10,2023-02-13,9.09999995784932,2372441.0,1,2,1.4,Low
1893,INV101892,Shilpa Gupta,55,Mumbai,Gujarat,ETF,Medium,1849430.0,227110.0,3.1781,2021-09-10,2024-11-13,12.279999783717145,1849430.0,2,2,2.0,Medium
1894,INV101893,Rajesh Agarwal,29,Hyderabad,West Bengal,Equity,High,2305606.0,343074.17,1.2521,2023-06-20,2024-09-19,14.879999878556873,2305606.0,3,2,2.5999999999999996,High
1895,INV101894,Nikita Khan,61,Nagpur,Tamil Nadu,ETF,Medium,3902566.0,170151.88,3.7726,2022-09-30,2026-07-08,4.360000061497999,3902566.0,2,1,1.6,Low
1896,INV101895,Rajesh Verma,56,Delhi,Tamil Nadu,Debt Fund,Low,1615158.0,148109.99,2.4959,2019-09-23,2022-03-22,9.170000086678826,1615158.0,1,2,1.4,Low
1897,INV101896,Rajesh Mehta,61,Nagpur,West Bengal,Debt Fund,Low,3012206.0,552137.36,4.211,2020-03-07,2024-05-22,18.33000000663965,3012206.0,1,3,1.8000000000000003,Medium
1898,INV101897,Sneha Joshi,61,Bengaluru,Rajasthan,Mutual Fund,Medium,3301462.0,575114.68,1.7671,2022-04-08,2024-01-13,17.419999987884157,3301462.0,2,3,2.4000000000000004,High
1899,INV101898,Amit Khan,46,Ahmedabad,West Bengal,ETF,Medium,3839594.0,660794.13,1.0658,2021-08-30,2022-09-23,17.21000006771549,3839594.0,2,3,2.4000000000000004,High
1900,INV101899,Rajesh Deshmukh,45,Mumbai,Telangana,Gold,Medium,4240866.0,735790.25,3.1918,2018-07-07,2021-09-14,17.349999976419912,4240866.0,2,3,2.4000000000000004,High
1901,INV101900,Sneha Verma,43,Kolkata,Tamil Nadu,Debt Fund,Low,2396559.0,385846.0,4.6329,2020-09-27,2025-05-15,16.100000041726492,2396559.0,1,3,1.8000000000000003,Medium
1902,INV101901,Anjali Gupta,51,Chennai,Rajasthan,Mutual Fund,Medium,629742.0,70090.28,5.2219,2021-01-15,2026-04-05,11.12999926954213,629742.0,2,2,2.0,Medium
1903,INV101902,Suresh Gupta,44,Ahmedabad,West Bengal,Fixed Deposit,Low,3452258.0,607252.18,5.3863,2023-03-09,2028-07-26,17.589999936273596,3452258.0,1,3,1.8000000000000003,Medium
1904,INV101903,Vikas Khan,32,Ahmedabad,Tamil Nadu,Debt Fund,Low,4992020.0,229632.92,3.6658,2020-07-16,2024-03-15,4.6,4992020.0,1,1,1.0,Low
1905,INV101904,Prakash Deshmukh,48,Chennai,Maharashtra,Debt Fund,Low,4011968.0,629878.98,1.1123,2020-02-28,2021-04-09,15.700000099701692,4011968.0,1,3,1.8000000000000003,Medium
1906,INV101905,Swati Joshi,40,Mumbai,Gujarat,Gold,Medium,2111710.0,352866.74,3.3836,2023-02-17,2026-07-06,16.709999952645013,2111710.0,2,3,2.4000000000000004,High
1907,INV101906,Rakesh Joshi,33,Nagpur,Gujarat,Gold,Medium,1969915.0,86676.26,5.4384,2021-12-06,2027-05-14,4.3999999999999995,1969915.0,2,1,1.6,Low
1908,INV101907,Nikita Sharma,57,Ahmedabad,Gujarat,Debt Fund,Low,4187733.0,854297.53,1.4548,2022-05-09,2023-10-22,20.399999952241462,4187733.0,1,3,1.8000000000000003,Medium
1909,INV101908,Ritu Deshmukh,61,Delhi,Tamil Nadu,ETF,Medium,2963965.0,479273.14,3.1726,2018-04-06,2021-06-07,16.169999983130705,2963965.0,2,3,2.4000000000000004,High
1910,INV101909,Ritu Agarwal,26,Hyderabad,Maharashtra,ETF,Medium,4520445.0,744969.34,5.2411,2020-10-28,2026-01-23,16.48000008848686,4520445.0,2,3,2.4000000000000004,High
1911,INV101910,Rahul Kulkarni,60,Pune,Gujarat,ETF,Medium,4989909.0,323346.1,3.5534,2021-11-23,2025-06-12,6.479999935870573,4989909.0,2,1,1.6,Low
1912,INV101911,Suresh Agarwal,35,Kolkata,Telangana,Fixed Deposit,Low,449473.0,50925.29,1.3425,2022-09-15,2024-01-18,11.329999799765503,449473.0,1,2,1.4,Low
1913,INV101912,Vikas Mehta,32,Chennai,West Bengal,Mutual Fund,Medium,4469551.0,854131.2,4.0082,2021-03-06,2025-03-08,19.110000087257088,4469551.0,2,3,2.4000000000000004,High
1914,INV101913,Priya Agarwal,44,Nagpur,Gujarat,Fixed Deposit,Low,2157736.0,266480.4,1.0329,2023-02-16,2024-02-28,12.350000185379491,2157736.0,1,2,1.4,Low
1915,INV101914,Sunil Verma,40,Bengaluru,Maharashtra,Equity,High,453394.0,34956.68,4.8521,2021-01-01,2025-11-07,7.71000057345267,453394.0,3,1,2.1999999999999997,Medium
1916,INV101915,Nikita Patil,29,Ahmedabad,Rajasthan,Mutual Fund,Medium,4944435.0,741170.81,3.1342,2018-02-24,2021-04-13,14.990000070786651,4944435.0,2,2,2.0,Medium
1917,INV101916,Sunil Joshi,57,Delhi,Maharashtra,ETF,Medium,2368149.0,519335.08,2.5233,2023-05-18,2025-11-24,21.930000181576414,2368149.0,2,3,2.4000000000000004,High
1918,INV101917,Shilpa Sharma,49,Bengaluru,Telangana,ETF,Medium,832037.0,103089.38,3.6438,2020-04-28,2023-12-19,12.38999948319606,832037.0,2,2,2.0,Medium
1919,INV101918,Rakesh Agarwal,41,Ahmedabad,Delhi,Debt Fund,Low,4626701.0,668095.62,1.2904,2023-01-24,2024-05-09,14.439999904899842,4626701.0,1,2,1.4,Low
1920,INV101919,Anil Agarwal,65,Mumbai,Rajasthan,Equity,High,3964541.0,711238.66,4.3589,2018-04-22,2022-08-30,17.940000116028564,3964541.0,3,3,3.0,High
1921,INV101920,Anjali Patil,50,Ahmedabad,Karnataka,Fixed Deposit,Low,4504844.0,690142.1,1.3671,2021-08-04,2022-12-16,15.319999982241338,4504844.0,1,3,1.8000000000000003,Medium
