investment_id,client_id,client_name,age,city,state,asset_type,risk_category,investment_amount,annual_return_amount,investment_years,investment_start_date,investment_end_date,roi_percent,total_invested,asset_risk_score,roi_risk_score,risk_score,risk_level,years_invested,ending_value,cagr_percent
1711,INV101710,Pooja Khan,61,Chennai,Tamil Nadu,Equity,High,4035978.0,384628.7,4.137,2019-06-07,2023-07-26,9.529999915757717,4035978.0,3,2,2.5999999999999996,High,4.136986301369863,4420606.7,2.224739185741176
1712,INV101711,Rakesh Agarwal,54,Bengaluru,Rajasthan,Fixed Deposit,Low,1823541.0,336443.31,2.6959,2022-10-01,2025-06-11,18.449999753227374,1823541.0,1,3,1.8000000000000003,Medium,2.695890410958904,2159984.31,6.482129051604835
1713,INV101712,Rakesh Agarwal,43,Bengaluru,Tamil Nadu,Debt Fund,Low,3080334.0,237493.75,3.9918,2021-01-03,2024-12-30,7.709999954550383,3080334.0,1,1,1.0,Low,3.9917808219178084,3317827.75,1.8780468746025791
1714,INV101713,Neha Patil,32,Nagpur,Gujarat,Mutual Fund,Medium,1598089.0,254575.58,1.0548,2020-03-18,2021-04-07,15.930000143921896,1598089.0,2,3,2.4000000000000004,High,1.0547945205479452,1852664.58,15.043209105708266
1715,INV101714,Amit Joshi,36,Ahmedabad,Tamil Nadu,Debt Fund,Low,527864.0,58804.05,1.3425,2021-05-17,2022-09-19,11.140000075777094,527864.0,1,2,1.4,Low,1.3424657534246576,586668.05,8.18542660078374
1716,INV101715,Deepak Sharma,46,Bengaluru,Telangana,Fixed Deposit,Low,2057569.0,82508.52,4.1151,2021-03-19,2025-04-29,4.010000150663235,2057569.0,1,1,1.0,Low,4.115068493150685,2140077.52,0.9600153028672231
1717,INV101716,Pooja Agarwal,40,Nagpur,Rajasthan,Debt Fund,Low,4173908.0,363547.39,4.1041,2018-08-06,2022-09-12,8.710000076666761,4173908.0,1,2,1.4,Low,4.104109589041096,4537455.39,2.0557222391829555
1718,INV101717,Kavita Agarwal,31,Delhi,Maharashtra,Debt Fund,Low,596305.0,23911.83,5.0384,2019-12-08,2024-12-20,4.009999916150293,596305.0,1,1,1.0,Low,5.038356164383561,620216.83,0.7834036509384523
1719,INV101718,Priya Kulkarni,52,Jaipur,Maharashtra,Fixed Deposit,Low,1014461.0,142430.32,3.4575,2019-01-28,2022-07-13,14.03999956627214,1014461.0,1,2,1.4,Low,3.4575342465753423,1156891.32,3.872906167105894
1720,INV101719,Rahul Sharma,32,Chennai,West Bengal,ETF,Medium,363625.0,57343.66,3.3233,2018-11-28,2022-03-25,15.769999312478516,363625.0,2,3,2.4000000000000004,High,3.3232876712328765,420968.66000000003,4.504858318414673
1721,INV101720,Anil Khan,63,Chennai,Rajasthan,Debt Fund,Low,2137149.0,189778.83,2.4137,2023-04-29,2025-09-26,8.879999943850429,2137149.0,1,2,1.4,Low,2.4136986301369863,2326927.83,3.5875768589645585
1722,INV101721,Vikas Kulkarni,27,Nagpur,Karnataka,Equity,High,3739484.0,525771.45,3.0986,2022-08-04,2025-09-08,14.059999989303334,3739484.0,3,2,2.5999999999999996,High,3.0986301369863014,4265255.45,4.336980986942374
1723,INV101722,Neha Agarwal,36,Nagpur,Delhi,Fixed Deposit,Low,3087300.0,463095.0,1.7671,2020-09-05,2022-06-12,15.0,3087300.0,1,2,1.4,Low,1.7671232876712328,3550395.0,8.230182378812145
1724,INV101723,Anjali Sharma,41,Bengaluru,Rajasthan,Gold,Medium,2178971.0,171702.91,2.6521,2021-09-13,2024-05-08,7.879999779712535,2178971.0,2,1,1.6,Low,2.652054794520548,2350673.91,2.901311771340964
1725,INV101724,Nikita Agarwal,45,Pune,Telangana,Fixed Deposit,Low,2620731.0,427965.37,2.2493,2021-05-08,2023-08-07,16.32999991223823,2620731.0,1,3,1.8000000000000003,Medium,2.249315068493151,3048696.37,6.956015110596203
1726,INV101725,Neha Gupta,38,Nagpur,Maharashtra,Equity,High,251226.0,32156.93,2.611,2018-10-08,2021-05-18,12.800000796095945,251226.0,3,2,2.5999999999999996,High,2.610958904109589,283382.93,4.72115926769463
1727,INV101726,Ritu Deshmukh,65,Kolkata,Rajasthan,Mutual Fund,Medium,3508353.0,221026.24,1.3808,2018-07-07,2019-11-23,6.300000028503402,3508353.0,2,1,1.6,Low,1.3808219178082193,3729379.24,4.523888675351362
1728,INV101727,Pooja Joshi,45,Ahmedabad,West Bengal,Mutual Fund,Medium,2470795.0,337263.52,4.463,2019-05-20,2023-11-04,13.650000101182009,2470795.0,2,2,2.0,Medium,4.463013698630137,2808058.52,2.9084655052362907
1729,INV101728,Neha Verma,50,Ahmedabad,West Bengal,Gold,Medium,2760822.0,195190.12,4.9973,2018-10-14,2023-10-12,7.070000166617044,2760822.0,2,1,1.6,Low,4.997260273972603,2956012.12,1.3763880685853769
1730,INV101729,Shilpa Sharma,48,Jaipur,Delhi,Debt Fund,Low,904923.0,109314.7,1.2904,2023-02-20,2024-06-05,12.080000176810623,904923.0,1,2,1.4,Low,1.2904109589041095,1014237.7,9.239993698369343
1731,INV101730,Deepak Gupta,34,Kolkata,Tamil Nadu,Equity,High,2777452.0,245804.5,4.5808,2020-01-20,2024-08-18,8.849999927991554,2777452.0,3,2,2.5999999999999996,High,4.580821917808219,3023256.5,1.8684503973860567
1732,INV101731,Anjali Deshmukh,41,Jaipur,Telangana,Equity,High,4069195.0,249848.57,4.2027,2021-12-09,2026-02-20,6.139999926275345,4069195.0,3,1,2.1999999999999997,Medium,4.2027397260273975,4319043.57,1.4279550921302508
1733,INV101732,Shilpa Deshmukh,51,Pune,Telangana,Mutual Fund,Medium,4296412.0,566696.74,1.6986,2019-02-04,2020-10-16,13.189999934829341,4296412.0,2,2,2.0,Medium,1.6986301369863013,4863108.74,7.566571251659493
1734,INV101733,Shilpa Mehta,57,Ahmedabad,Delhi,Debt Fund,Low,4571854.0,938601.63,1.2082,2020-05-24,2021-08-08,20.530000083117265,4571854.0,1,3,1.8000000000000003,Medium,1.2082191780821918,5510455.63,16.71309189099066
1735,INV101734,Sneha Patil,45,Hyderabad,Karnataka,Equity,High,4225852.0,582322.41,4.1123,2019-08-08,2023-09-17,13.780000104121015,4225852.0,3,2,2.5999999999999996,High,4.112328767123287,4808174.41,3.189051503922191
1736,INV101735,Sunil Mehta,57,Pune,Delhi,Debt Fund,Low,2764645.0,313787.21,2.8356,2019-03-12,2022-01-10,11.350000090427525,2764645.0,1,2,1.4,Low,2.835616438356164,3078432.21,3.8641410208336113
1737,INV101736,Suresh Mehta,53,Nagpur,Gujarat,Fixed Deposit,Low,4212826.0,310906.56,3.7836,2020-02-21,2023-12-03,7.380000028484443,4212826.0,1,1,1.0,Low,3.7835616438356166,4523732.56,1.8997439242111058
1738,INV101737,Nikita Khan,41,Chennai,Tamil Nadu,Debt Fund,Low,2803753.0,225421.74,4.2959,2018-10-07,2023-01-22,8.039999957200223,2803753.0,1,2,1.4,Low,4.295890410958904,3029174.74,1.8164236125159716
1739,INV101738,Priya Gupta,55,Jaipur,Maharashtra,Fixed Deposit,Low,443212.0,72731.09,4.3397,2020-12-26,2025-04-28,16.41000018050053,443212.0,1,3,1.8000000000000003,Medium,4.33972602739726,515943.08999999997,3.56335133004253
1740,INV101739,Sneha Joshi,43,Nagpur,Tamil Nadu,Gold,Medium,3055319.0,212344.67,4.3342,2021-01-11,2025-05-12,6.949999983635097,3055319.0,2,1,1.6,Low,4.3342465753424655,3267663.67,1.562319147423774
1741,INV101740,Nikita Mehta,62,Kolkata,Karnataka,Fixed Deposit,Low,4516775.0,812116.15,4.7589,2022-03-19,2026-12-20,17.98000011069845,4516775.0,1,3,1.8000000000000003,Medium,4.758904109589041,5328891.15,3.535496547141026
1742,INV101741,Swati Gupta,58,Ahmedabad,Delhi,Fixed Deposit,Low,3311630.0,623579.93,4.5616,2019-11-04,2024-05-26,18.83000003019661,3311630.0,1,3,1.8000000000000003,Medium,4.561643835616438,3935209.93,3.854481189946868
1743,INV101742,Priya Khan,65,Nagpur,Tamil Nadu,Fixed Deposit,Low,1403423.0,74241.08,5.1014,2020-08-05,2025-09-10,5.29000023513937,1403423.0,1,1,1.0,Low,5.101369863013699,1477664.08,1.0156014388183587
1744,INV101743,Swati Joshi,44,Hyderabad,Delhi,Debt Fund,Low,3990419.0,805266.55,2.8411,2023-03-12,2026-01-12,20.179999894747898,3990419.0,1,3,1.8000000000000003,Medium,2.841095890410959,4795685.55,6.683949843695913
1745,INV101744,Kavita Joshi,31,Nagpur,Telangana,ETF,Medium,1928981.0,224919.18,3.9342,2018-11-24,2022-10-30,11.659999761532125,1928981.0,2,2,2.0,Medium,3.9342465753424656,2153900.18,2.8429522054882916
1746,INV101745,Rakesh Verma,61,Jaipur,Rajasthan,Fixed Deposit,Low,4630553.0,604287.17,4.0082,2022-10-05,2026-10-07,13.050000075584926,4630553.0,1,2,1.4,Low,4.008219178082192,5234840.17,3.1075180418602466
1747,INV101746,Nikita Khan,65,Pune,Rajasthan,Gold,Medium,3023264.0,434745.36,5.1397,2018-02-16,2023-04-07,14.379999894154134,3023264.0,2,2,2.0,Medium,5.13972602739726,3458009.36,2.648536788182776
1748,INV101747,Swati Deshmukh,39,Pune,West Bengal,ETF,Medium,3307195.0,320136.48,3.3726,2020-05-20,2023-10-03,9.680000120948415,3307195.0,2,2,2.0,Medium,3.372602739726027,3627331.48,2.777503355550337
1749,INV101748,Neha Deshmukh,33,Mumbai,Delhi,Equity,High,373371.0,65638.62,1.0658,2022-03-14,2023-04-07,17.57999951790578,373371.0,3,3,3.0,High,1.0657534246575342,439009.62,16.41102547891482
1750,INV101749,Swati Mehta,44,Hyderabad,West Bengal,Equity,High,869580.0,36435.4,1.7041,2020-12-26,2022-09-09,4.189999770003911,869580.0,3,1,2.1999999999999997,Medium,1.704109589041096,906015.4,2.437888172570757
1751,INV101750,Priya Verma,57,Mumbai,Tamil Nadu,Debt Fund,Low,3778512.0,179857.17,2.8384,2020-12-23,2023-10-25,4.759999968241467,3778512.0,1,1,1.0,Low,2.8383561643835615,3958369.17,1.6518311233784555
1752,INV101751,Suresh Gupta,58,Delhi,Gujarat,Gold,Medium,1337738.0,125613.6,3.2466,2019-02-28,2022-05-28,9.390000134555496,1337738.0,2,2,2.0,Medium,3.2465753424657535,1463351.6,2.802994616058485
1753,INV101752,Nikita Agarwal,61,Delhi,West Bengal,Mutual Fund,Medium,3889903.0,210832.74,5.0411,2020-11-09,2025-11-23,5.419999933160287,3889903.0,2,1,1.6,Low,5.041095890410959,4100735.74,1.0525385280782729
1754,INV101753,Sneha Verma,48,Kolkata,Telangana,Equity,High,706283.0,117808.0,2.8027,2021-01-20,2023-11-09,16.67999937702026,706283.0,3,3,3.0,High,2.802739726027397,824091.0,5.658369110729811
1755,INV101754,Vikas Gupta,47,Pune,Gujarat,Debt Fund,Low,3436610.0,645051.7,4.1863,2020-09-25,2024-12-01,18.770000087295326,3436610.0,1,3,1.8000000000000003,Medium,4.186301369863013,4081661.7,4.194675785020041
1756,INV101755,Ritu Mehta,36,Mumbai,Karnataka,Fixed Deposit,Low,557248.0,88490.98,2.3452,2023-02-09,2025-06-14,15.879999569312048,557248.0,1,3,1.8000000000000003,Medium,2.345205479452055,645738.98,6.486202025386101
1757,INV101756,Vikas Joshi,30,Bengaluru,Tamil Nadu,Equity,High,3372658.0,383808.48,2.6548,2019-05-26,2022-01-19,11.379999988139918,3372658.0,3,2,2.5999999999999996,High,2.654794520547945,3756466.48,4.14326763688182
1758,INV101757,Anjali Gupta,65,Hyderabad,Tamil Nadu,Gold,Medium,3657856.0,196792.65,4.9068,2021-06-30,2026-05-26,5.379999923452427,3657856.0,2,1,1.6,Low,4.906849315068493,3854648.65,1.073672545223836
1759,INV101758,Priya Joshi,25,Kolkata,Telangana,Equity,High,559482.0,120624.32,2.0575,2018-03-18,2020-04-07,21.56000014298941,559482.0,3,3,3.0,High,2.0575342465753423,680106.3200000001,9.953702213653703
1760,INV101759,Rakesh Kulkarni,65,Bengaluru,Rajasthan,Equity,High,4281950.0,494565.22,3.8548,2023-03-28,2027-02-02,11.54999988323077,4281950.0,3,2,2.5999999999999996,High,3.8547945205479452,4776515.22,2.8760839096570567
1761,INV101760,Swati Agarwal,61,Chennai,Rajasthan,Gold,Medium,2128681.0,312064.63,1.1205,2023-03-13,2024-04-25,14.659999783903741,2128681.0,2,2,2.0,Medium,1.1205479452054794,2440745.63,12.984906990919253
1762,INV101761,Rajesh Khan,57,Bengaluru,West Bengal,Debt Fund,Low,230146.0,32795.81,5.2822,2021-01-03,2026-04-15,14.250002172533957,230146.0,1,2,1.4,Low,5.282191780821917,262941.81,2.5541100265936256
1763,INV101762,Anjali Patil,56,Kolkata,Tamil Nadu,Mutual Fund,Medium,2189186.0,415069.67,5.2,2021-01-06,2026-03-19,18.96000020098795,2189186.0,2,3,2.4000000000000004,High,5.2,2604255.67,3.3951538789492197
1764,INV101763,Rakesh Agarwal,42,Delhi,Tamil Nadu,Mutual Fund,Medium,3763633.0,696648.47,5.4247,2018-09-03,2024-02-04,18.51000004516912,3763633.0,2,3,2.4000000000000004,High,5.424657534246576,4460281.47,3.1801725187372343
1765,INV101764,Ritu Mehta,47,Delhi,Telangana,Gold,Medium,4584871.0,927060.92,4.0767,2019-02-25,2023-03-24,20.22000008288129,4584871.0,2,3,2.4000000000000004,High,4.076712328767123,5511931.92,4.620778267833181
1766,INV101765,Amit Khan,25,Hyderabad,Telangana,Fixed Deposit,Low,4183719.0,505811.63,2.3041,2018-07-13,2020-10-31,12.090000069316318,4183719.0,1,2,1.4,Low,2.304109589041096,4689530.63,5.078139582779939
1767,INV101766,Anil Gupta,41,Mumbai,Tamil Nadu,Equity,High,3715926.0,797066.13,3.2192,2018-09-19,2021-12-07,21.450000080733577,3715926.0,3,3,3.0,High,3.219178082191781,4512992.13,6.222642652077415
1768,INV101767,Rahul Gupta,53,Nagpur,Maharashtra,Debt Fund,Low,1629298.0,318038.97,4.4274,2018-06-24,2022-11-26,19.52000002455045,1629298.0,1,3,1.8000000000000003,Medium,4.427397260273972,1947336.97,4.109706260297052
1769,INV101768,Swati Kulkarni,31,Nagpur,Tamil Nadu,Debt Fund,Low,756036.0,32887.57,4.8685,2020-10-10,2025-08-22,4.350000529075335,756036.0,1,1,1.0,Low,4.868493150684931,788923.57,0.8784484711667151
1770,INV101769,Ritu Khan,44,Nagpur,Karnataka,Debt Fund,Low,2214927.0,423494.04,4.4849,2018-05-02,2022-10-25,19.119999891644284,2214927.0,1,3,1.8000000000000003,Medium,4.484931506849315,2638421.04,3.9781814186433007
1771,INV101770,Anil Agarwal,41,Delhi,Karnataka,Mutual Fund,Medium,4105870.0,185174.74,3.663,2021-02-16,2024-10-15,4.510000073066122,4105870.0,2,1,1.6,Low,3.663013698630137,4291044.74,1.2115505344264976
1772,INV101771,Amit Kulkarni,38,Chennai,Delhi,Equity,High,4360824.0,835533.88,2.6247,2019-01-15,2021-08-30,19.160000036690313,4360824.0,3,3,3.0,High,2.6246575342465754,5196357.88,6.906934708867163
1773,INV101772,Rakesh Agarwal,38,Kolkata,Maharashtra,Mutual Fund,Medium,633000.0,29371.2,3.4192,2020-12-12,2024-05-13,4.640000000000001,633000.0,2,1,1.6,Low,3.419178082191781,662371.2,1.33534606587431
1774,INV101773,Rahul Sharma,63,Delhi,Gujarat,Gold,Medium,3963555.0,653986.57,1.8493,2023-03-29,2025-02-01,16.49999987385062,3963555.0,2,3,2.4000000000000004,High,1.8493150684931507,4617541.57,8.608828629142117
1775,INV101774,Swati Sharma,25,Kolkata,Rajasthan,Fixed Deposit,Low,787860.0,112506.41,4.0493,2023-05-17,2027-06-03,14.280000253852206,787860.0,1,2,1.4,Low,4.049315068493151,900366.41,3.3513273816625944
1776,INV101775,Swati Sharma,26,Delhi,Rajasthan,Equity,High,702750.0,40197.3,5.4767,2019-11-15,2025-05-06,5.72,702750.0,3,1,2.1999999999999997,Medium,5.476712328767123,742947.3,1.0208192353685641
1777,INV101776,Deepak Joshi,49,Ahmedabad,Rajasthan,Equity,High,490306.0,77370.29,1.611,2018-07-11,2020-02-19,15.780000652653648,490306.0,3,3,3.0,High,1.610958904109589,567676.29,9.521760571258842
1778,INV101777,Neha Kulkarni,51,Kolkata,Delhi,Fixed Deposit,Low,4357513.0,286288.6,2.4219,2022-07-06,2024-12-06,6.569999905909632,4357513.0,1,1,1.0,Low,2.421917808219178,4643801.6,2.6621522332213265
1779,INV101778,Sunil Agarwal,28,Delhi,Tamil Nadu,Debt Fund,Low,773803.0,96957.52,2.7178,2019-06-10,2022-02-26,12.530000529850621,773803.0,1,2,1.4,Low,2.717808219178082,870760.52,4.439274893175171
1780,INV101779,Amit Patil,46,Delhi,Tamil Nadu,Equity,High,1305154.0,95406.76,3.2274,2021-08-19,2024-11-09,7.310000199210208,1305154.0,3,1,2.1999999999999997,Medium,3.2273972602739724,1400560.76,2.2100919050496826
1781,INV101780,Ritu Patil,49,Delhi,Karnataka,Gold,Medium,342754.0,49699.33,3.5014,2022-08-14,2026-02-12,14.500000000000002,342754.0,2,2,2.0,Medium,3.5013698630136987,392453.33,3.942939441700122
1782,INV101781,Sneha Verma,54,Ahmedabad,Maharashtra,ETF,Medium,3162204.0,306101.35,3.6384,2018-09-25,2022-05-15,9.680000088545835,3162204.0,2,2,2.0,Medium,3.638356164383562,3468305.35,2.572042419884646
1783,INV101782,Rakesh Agarwal,27,Pune,Delhi,Fixed Deposit,Low,3093620.0,584384.82,2.9671,2021-01-11,2023-12-30,18.89000006464918,3093620.0,1,3,1.8000000000000003,Medium,2.967123287671233,3678004.82,6.0049114282500815
1784,INV101783,Vikas Agarwal,59,Bengaluru,Gujarat,Debt Fund,Low,2881579.0,610606.59,1.5096,2023-03-04,2024-09-05,21.18999999652968,2881579.0,1,3,1.8000000000000003,Medium,1.5095890410958903,3492185.59,13.577175649836072
1785,INV101784,Sneha Patil,38,Chennai,Maharashtra,Equity,High,3789987.0,691293.63,4.7836,2020-11-18,2025-08-30,18.24000003166238,3789987.0,3,3,3.0,High,4.7835616438356166,4481280.63,3.5646038009743863
1786,INV101785,Sunil Mehta,60,Jaipur,Delhi,Fixed Deposit,Low,2458500.0,236507.7,5.2027,2020-11-12,2026-01-24,9.620000000000001,2458500.0,1,2,1.4,Low,5.2027397260273975,2695007.7,1.7810848113308797
1787,INV101786,Prakash Sharma,28,Jaipur,Telangana,Gold,Medium,2645916.0,400856.27,3.4521,2018-06-25,2021-12-06,15.149999848823622,2645916.0,2,3,2.4000000000000004,High,3.452054794520548,3046772.27,4.17106260325093
1788,INV101787,Priya Kulkarni,57,Bengaluru,Rajasthan,Equity,High,1272546.0,241783.74,2.5616,2019-04-17,2021-11-07,19.0,1272546.0,3,3,3.0,High,2.5616438356164384,1514329.74,7.02656685173757
1789,INV101788,Rajesh Agarwal,36,Mumbai,Karnataka,Equity,High,1183718.0,95052.56,2.7863,2020-04-20,2023-02-01,8.03000038860607,1183718.0,3,2,2.5999999999999996,High,2.786301369863014,1278770.56,2.810870008306776
1790,INV101789,Anil Sharma,47,Mumbai,Telangana,Mutual Fund,Medium,1871865.0,325330.14,5.1644,2023-04-07,2028-06-04,17.38000016026797,1871865.0,2,3,2.4000000000000004,High,5.164383561643835,2197195.14,3.1515555811871154
1791,INV101790,Prakash Agarwal,54,Jaipur,Delhi,Fixed Deposit,Low,372983.0,16150.16,5.4493,2019-05-25,2024-11-03,4.329998954375937,372983.0,1,1,1.0,Low,5.449315068493151,389133.16,0.7809064004741684
1792,INV101791,Rakesh Kulkarni,32,Mumbai,Maharashtra,Fixed Deposit,Low,4529846.0,606093.39,1.5041,2021-03-09,2022-09-09,13.379999894036132,4529846.0,1,2,1.4,Low,1.5041095890410958,5135939.39,8.707196841912257
1793,INV101792,Sunil Patil,56,Kolkata,Rajasthan,ETF,Medium,974648.0,106431.56,1.8521,2021-07-09,2023-05-16,10.91999983583817,974648.0,2,2,2.0,Medium,1.8520547945205479,1081079.56,5.755426546657727
1794,INV101793,Prakash Joshi,30,Kolkata,Tamil Nadu,Gold,Medium,575217.0,63216.35,2.8877,2022-02-10,2024-12-30,10.99000029554064,575217.0,2,2,2.0,Medium,2.8876712328767122,638433.35,3.6768490285316036
1795,INV101794,Shilpa Kulkarni,39,Chennai,Delhi,Equity,High,624985.0,27624.34,4.3068,2022-09-19,2027-01-08,4.42000048001152,624985.0,3,1,2.1999999999999997,Medium,4.306849315068493,652609.34,1.0092980757810954
1796,INV101795,Suresh Gupta,30,Bengaluru,West Bengal,Fixed Deposit,Low,2249492.0,475992.51,3.9342,2018-07-16,2022-06-21,21.160000124472546,2249492.0,1,3,1.8000000000000003,Medium,3.9342465753424656,2725484.51,4.999713494441949
1797,INV101796,Amit Verma,48,Hyderabad,Telangana,Debt Fund,Low,2792465.0,187095.15,2.4575,2021-07-26,2024-01-09,6.699999820946726,2792465.0,1,1,1.0,Low,2.4575342465753423,2979560.15,2.6739896505362237
1798,INV101797,Nikita Kulkarni,43,Chennai,Gujarat,Gold,Medium,451417.0,54350.61,4.4055,2021-03-23,2025-08-17,12.04000070887893,451417.0,2,2,2.0,Medium,4.405479452054794,505767.61,2.6141384338360663
1799,INV101798,Amit Patil,59,Ahmedabad,Karnataka,Mutual Fund,Medium,650204.0,37191.67,4.611,2019-07-01,2024-02-08,5.7200001845574615,650204.0,2,1,1.6,Low,4.610958904109589,687395.67,1.213647029875542
1800,INV101799,Anil Agarwal,34,Ahmedabad,West Bengal,Fixed Deposit,Low,4506199.0,542546.36,1.0055,2019-08-15,2020-08-16,12.04000000887666,4506199.0,1,2,1.4,Low,1.0054794520547945,5048745.36,11.970608138508897
1801,INV101800,Sunil Gupta,65,Chennai,Tamil Nadu,Mutual Fund,Medium,4368137.0,380901.55,3.6219,2018-10-06,2022-05-20,8.720000082414996,4368137.0,2,2,2.0,Medium,3.621917808219178,4749038.55,2.3351716008918944
1802,INV101801,Suresh Patil,64,Ahmedabad,Karnataka,Fixed Deposit,Low,2064529.0,210581.96,2.6521,2018-01-18,2020-09-12,10.200000096874396,2064529.0,1,2,1.4,Low,2.652054794520548,2275110.96,3.730208333825047
1803,INV101802,Vikas Gupta,47,Bengaluru,Gujarat,Equity,High,1099115.0,152557.16,1.389,2023-04-06,2024-08-25,13.879999818035419,1099115.0,3,2,2.5999999999999996,High,1.389041095890411,1251672.16,9.80894427063963
1804,INV101803,Sneha Agarwal,26,Pune,Karnataka,Fixed Deposit,Low,710297.0,87792.71,2.4822,2018-04-24,2020-10-16,12.360000112628944,710297.0,1,2,1.4,Low,2.4821917808219176,798089.71,4.806914537882556
1805,INV101804,Vikas Deshmukh,33,Pune,West Bengal,Equity,High,1402291.0,171780.65,5.1836,2022-01-21,2027-03-28,12.250000178279686,1402291.0,3,2,2.5999999999999996,High,5.183561643835616,1574071.65,2.254358299524273
1806,INV101805,Sneha Agarwal,45,Bengaluru,Tamil Nadu,Gold,Medium,2418719.0,508898.48,3.7918,2018-01-24,2021-11-08,21.040000099226077,2418719.0,2,3,2.4000000000000004,High,3.791780821917808,2927617.48,5.164873517028523
1807,INV101806,Sunil Kulkarni,49,Pune,Delhi,Debt Fund,Low,2762396.0,436182.33,3.3507,2020-06-19,2023-10-25,15.790000057920734,2762396.0,1,3,1.8000000000000003,Medium,3.350684931506849,3198578.33,4.472599171646463
1808,INV101807,Prakash Mehta,34,Delhi,West Bengal,Fixed Deposit,Low,3269819.0,424749.49,2.1479,2021-07-05,2023-08-28,12.990000058107192,3269819.0,1,2,1.4,Low,2.147945205479452,3694568.49,5.850611545960849
1809,INV101808,Neha Verma,33,Nagpur,Gujarat,Gold,Medium,896876.0,115158.88,1.9151,2018-12-13,2020-11-11,12.840000178397016,896876.0,2,2,2.0,Medium,1.915068493150685,1012034.88,6.511103320529776
1810,INV101809,Pooja Agarwal,34,Bengaluru,Delhi,Fixed Deposit,Low,4473055.0,494719.88,3.1726,2022-07-16,2025-09-16,11.059999932931744,4473055.0,1,2,1.4,Low,3.1726027397260275,4967774.88,3.361716823888461
1811,INV101810,Nikita Kulkarni,55,Pune,Karnataka,Fixed Deposit,Low,3629009.0,701850.34,2.5123,2022-10-20,2025-04-24,19.339999983466562,3629009.0,1,3,1.8000000000000003,Medium,2.5123287671232877,4330859.34,7.291097635939692
1812,INV101811,Shilpa Kulkarni,57,Bengaluru,Karnataka,Mutual Fund,Medium,1942259.0,204131.42,1.6082,2023-06-20,2025-01-27,10.509999953662206,1942259.0,2,2,2.0,Medium,1.6082191780821917,2146390.42,6.411203009061794
1813,INV101812,Sneha Agarwal,60,Pune,Karnataka,Equity,High,2480654.0,461649.71,5.0712,2019-09-22,2024-10-16,18.61000002418717,2480654.0,3,3,3.0,High,5.071232876712329,2942303.71,3.422738415143134
